user_id,product_id,rating
amzn1.account.AFTFR3XCO4QKAB4W5CLNNRKAZR3A,B008KJEYLO,5
amzn1.account.AEF3RPFVENFOQOLFFR6DIJ6YLOVA,B008KJEYLO,5
amzn1.account.AE3KTJG7SRBFTE6BSTM3PIV6JXWA,B008KJEYLO,5
amzn1.account.AG7MRRX75654JUZGQLA2ZMB6NDJA,B008KJEYLO,4
amzn1.account.AHYFPIWCNPWJ7GR7LSMX7UVRH3EA,B008KJEYLO,5
amzn1.account.AGQGIOWYDXNSN76K74OCD6CIEYEQ,B008KJEYLO,5
amzn1.account.AHQSAISVSFRQYDKIZRGWG7QICDOQ,B008KJEYLO,5
amzn1.account.AEG3HGEJC2FBFTM7TZWGZWZIRCPA,B09542G9ZN,5
amzn1.account.AFOQFBEW474LW4W3YQLQOO3SROTQ,B09542G9ZN,5
amzn1.account.AGNYVRQLAXF2BYG25GY33LJ33BVA,B09542G9ZN,5
amzn1.account.AE6GBJJMNXBTDP734XZ33NNEMTVA,B09542G9ZN,5
amzn1.account.AE6YPWCKYDSBKGBFKI4I5NF7X7WA,B09542G9ZN,4
amzn1.account.AHPZXJ4T2RHFDUPTWTYPIFQTSVWQ,B09542G9ZN,5
amzn1.account.AECVODO2ORZX4JHYBDI7JN7OROMQ,B09542G9ZN,5
amzn1.account.AFBHFN3XU2UOFFDM6QPH4X2E4YGA,B09542G9ZN,5
amzn1.account.AEY5NYY2K77MRKZU55JFCLS2YXOQ,B09542G9ZN,4
amzn1.account.AF3F2IPNLJMQ4ZV4NLGONQTUUTVQ,B09542G9ZN,5
amzn1.account.AG3P5JKILBKDDBD7SKPWZQXQIKXA,B09542G9ZN,5
amzn1.account.AF6JBIWTYLAQQJ4ZKYHUAX4WIICA,B09542G9ZN,5
amzn1.account.AFSSEBR3LAE423JIUDLIP76CU6MA,B09542G9ZN,5
amzn1.account.AFZEWWGP3TM2MRIDKIVZBQELW67Q,B09542G9ZN,5
amzn1.account.AEYX3V7DK5ESXV6MGQT4ZVMX7TDA,B09542G9ZN,5
amzn1.account.AEGYTVZTDVIPOZ5VFYSLGZTH4MTA,B09542G9ZN,5
amzn1.account.AEWWRQBTF5FW4YNP3F3XLLR7N4PA,B09542G9ZN,5
amzn1.account.AHLVQKXZJPZU7GVDJK6VFO2JFF2Q,B09542G9ZN,5
amzn1.account.AEELCUAEJQI3E4ZCEIR4LSNEUP7A,B09542G9ZN,5
amzn1.account.AH32S4C7VDNQ45XBAVUE4DJNMNUA,B09542G9ZN,5
amzn1.account.AEI22O4BED3MPMJKUEIGNVU2N64Q,B09542G9ZN,5
amzn1.account.AG4KTU6XHKPLBWF6RPEAIS5AFXEQ,B09542G9ZN,5
amzn1.account.AGNWZTMAYU5TPWLDL4E6RZPQWJJQ,B09542G9ZN,5
amzn1.account.AGS7QI7662QSH5EO53EFEIPZ6ZAA,B09542G9ZN,4
amzn1.account.AFWXIWIGCX53PLBVCAA7FDPAKH5A,B09542G9ZN,4
amzn1.account.AH6CF324AQIMFTKJSPYAO2QQ6TCA,B09542G9ZN,5
amzn1.account.AHF2MAON6AFBGTVU6KBDR7WRDXNA,B09542G9ZN,5
amzn1.account.AG3WOQYR3PHZTNYLM66ZCKRY35CA,B09542G9ZN,5
amzn1.account.AFANR4RXRPK3PLBFXV2HMDEGJWNA,B09542G9ZN,5
amzn1.account.AE4ZUHLPMMNX3R3KDVXSKRZSSN4Q,B09542G9ZN,5
amzn1.account.AGQHBB3QFJFAAOX4TNAYVICRI52Q,B09542G9ZN,5
amzn1.account.AHWPKWKZG4Q3AH3S2D3F7FEAYNAQ,B09542G9ZN,5
amzn1.account.AGBD47ZZLQW2ZCPW6E32PGE5LA2A,B09542G9ZN,5
amzn1.account.AGCOHA5HBHUUW3TTCRPHD6O3S6DQ,B09542G9ZN,5
amzn1.account.AGUOOZWMLN6M55KCECTHFXWT627A,B09542G9ZN,5
amzn1.account.AETVKINNTPXPK47BFHP3TNRF4F3A,B09542G9ZN,5
amzn1.account.AELOQNOSIPVAA76PQPR6553G74LA,B09542G9ZN,5
amzn1.account.AHBFCY5UZTH547WXMBU7AVB5RA5A,B09542G9ZN,5
amzn1.account.AGGBZNY4BVVHODDA2OPH7TMJVDEQ,B09542G9ZN,4
amzn1.account.AHDMDWEYMXRTMYTWJVEEOGNSJKXQ,B09542G9ZN,5
amzn1.account.AEACGT7ET2PJWXZO2DMOSQUFH7VA,B09542G9ZN,5
amzn1.account.AHNUH2CBW2F4O2KHQ6XP5HSK74BQ,B09542G9ZN,5
amzn1.account.AHLRMGSYGZX6EOUHD57JU5PA76SA,B09542G9ZN,4
amzn1.account.AF6GCXFU567RQRUDLI2A544UKBCA,B09542G9ZN,5
amzn1.account.AH3UAQTBLHB3M3J3L57IRSNCDBZQ,B09542G9ZN,5
amzn1.account.AHIGHRGAIALTANK4BSEJJNFVSRCQ,B09542G9ZN,5
amzn1.account.AGO7A4VFYVZMRZHUWTQ42B3GCEMQ,B09542G9ZN,5
amzn1.account.AH56T63M64TQZU2XMWU2WH5PA6PA,B09542G9ZN,5
amzn1.account.AEPRD3SIDC7VN33B7S6VORYEQC6Q,B09542G9ZN,5
amzn1.account.AHWO2NZIEOULPQHYL7GXUHEUBN7Q,B09542G9ZN,5
amzn1.account.AE4UJOD2QT43MA7OSGN52QGVZOQA,B09542G9ZN,5
amzn1.account.AFY5BD36VD6QUPSPVUZJHUFO7TAA,B09542G9ZN,4
amzn1.account.AFMLONHO74HJQ2AAELLWUQQ5VRBQ,B09542G9ZN,5
amzn1.account.AGIYAZQYTGDTCIPU6KUVPVBDQCZA,B09542G9ZN,5
amzn1.account.AFFFICUERS2M64YW3I4WX47RCI2A,B09542G9ZN,4
amzn1.account.AFTNL7XWW6HJJFUM7HESYERGQNMA,B09542G9ZN,5
amzn1.account.AH7YL3DZBDHLZ45PQYBR2RYQSAHA,B09542G9ZN,5
amzn1.account.AFGICIQB2LVVXTQMDKSPOVPEWD6Q,B09542G9ZN,5
amzn1.account.AHJCCV5XYKZ5J6D5EDDPTI7CWCJQ,B09542G9ZN,5
amzn1.account.AESHHIDJEVYI6ZY4RSRPZ3DWGLXQ,B09542G9ZN,5
amzn1.account.AEJJQACHVPVQGKXA73ABA6ZKXPFA,B09542G9ZN,5
amzn1.account.AECALML7DILLLA2JFXCYXHMBXWIQ,B09542G9ZN,5
amzn1.account.AFM5FE7MVT6ZU5Z6HUPICCUE6FYA,B09542G9ZN,4
amzn1.account.AFGJXEMNKGPOZUAB3LXI6QP7ZZYQ,B09542G9ZN,4
amzn1.account.AHHJNIIJ2BE3CQVMWNQRO2YZMLSQ,B09542G9ZN,4
amzn1.account.AH7YG6V4FZAYIO4ETCSK5SDO2U2Q,B09542G9ZN,5
amzn1.account.AG4QO7SA2B5YH5C4VVWTWMDJYEMA,B09542G9ZN,5
amzn1.account.AHUJCNOTMOF5HQNQBACYU45SX3MA,B09542G9ZN,4
amzn1.account.AGKGZG3FQWSB53FQD5GP7F3HHZ4Q,B09542G9ZN,4
amzn1.account.AG24APUEJV2ALQIAS5NDRHCVQIPQ,B09542G9ZN,4
amzn1.account.AHVYKZ7GVDXM27UYY34IFR2A5LIQ,B09542G9ZN,5
amzn1.account.AG3ZFSVU4BVI7DRLPHMCTQ5PHPXQ,B09542G9ZN,4
amzn1.account.AH5IVPLPDJ2ET3XSEORYLJUWOYQQ,B09542G9ZN,5
amzn1.account.AFI5OZZZI76BJ6IO4SHEY62YY4SA,B09542G9ZN,5
amzn1.account.AHRWEZXW7JFRWDOT4BINNFVXL5GQ,B09542G9ZN,5
amzn1.account.AHXHNM4WCAY7YKUFD54IOBTFMGMQ,B09542G9ZN,4
amzn1.account.AHXSODM4IBSAB5V4BEKARAMEVMUA,B09542G9ZN,5
amzn1.account.AGDSGYLU2VPI4CC2DR5WB3622HTA,B09542G9ZN,4
amzn1.account.AG4CS7LRCG2PT5KGV462YRS6TBNA,B09542G9ZN,5
amzn1.account.AGGQTDRXB5LNKNJHEWM5URGNRIVA,B09542G9ZN,5
amzn1.account.AESI4ANYZZPTP5ZF3TM6SKH46MUA,B09542G9ZN,5
amzn1.account.AGVMVYO76MOXFAXXXRCEKFOMEIVA,B09542G9ZN,5
amzn1.account.AH3CXXWEZPBVAWRFV7AI3P3UWX3A,B09542G9ZN,5
amzn1.account.AHH764QUQFD5LIMO6GRSVRQ2WKCQ,B09542G9ZN,4
amzn1.account.AEG54A6NQDEG6JFGP5M42WXVHH6Q,B09542G9ZN,5
amzn1.account.AHJYG3DKJCSLYV42SBWFT6JHK52A,B09542G9ZN,5
amzn1.account.AEKAUOQI3IVACNZLJDUODKINH2CA,B09542G9ZN,5
amzn1.account.AETZ5QOEODCQO7RMZSH3WCMUQ3KA,B09542G9ZN,5
amzn1.account.AGPV3FQUOACT4MUTCQ36ZK7X2NGQ,B09542G9ZN,5
amzn1.account.AGVN4DKUXHS5AZBEBYKJDRRJC75A,B09542G9ZN,4
amzn1.account.AGZPSV3MML5CZJRKZARUZKPJWHPA,B09542G9ZN,4
amzn1.account.AFH3AI6QHTI73DMHXO7N7GYYSH4A,B09542G9ZN,4
amzn1.account.AFTVQ3VBAKUFM6NR6A5TSIC2FEFA,B09542G9ZN,4
amzn1.account.AFATQDWYC3IZVOT3C5AUHOKMGJSA,B09542G9ZN,4
amzn1.account.AEWN6OWEPPVPEO6GDVMD6KYOYJMQ,B09542G9ZN,5
amzn1.account.AFD2CBNACMUFYJ5X44QFNQOGXC3A,B09542G9ZN,5
amzn1.account.AEPB6ZLGIC4S7YA6B3WQN7OPJVXA,B0012JQD5Y,5
amzn1.account.AGEA5UNRPDY3OYWQHUWS6BG2SONQ,B0012JQD5Y,5
amzn1.account.AFQ3GF6FJ2FYPTUEII7EQBDIZMRA,B0012JQD5Y,5
amzn1.account.AGB2LGYHWGFOQZNZDM7HXAXC5DEA,B0012JQD5Y,5
amzn1.account.AGBBOYWZ4ON4W3XMPAY2UUDT4RCA,B0012JQD5Y,4
amzn1.account.AHHA37TYKYKPG3N6VEI7OGZOFM6Q,B0012JQD5Y,5
amzn1.account.AFWTLG6YZ6JXOC64JCBJ3NLUYHXQ,B0012JQD5Y,5
amzn1.account.AGNOAVKNQSU7P4RNXJFJSXSAFEZQ,B0012JQD5Y,5
amzn1.account.AFDCIBTUEAFCOZKPQAH4HACBBHLA,B0012JQD5Y,3
amzn1.account.AFBEH62BHC5BG3BCMZQ4SFEC4DUQ,B0012JQD5Y,5
amzn1.account.AFDI747PN4BZZLEPBNRJ5YK2XS2Q,B0012JQD5Y,5
amzn1.account.AHRZCMQZQOGQLFC5HTM3MS5SI3BA,B0012JQD5Y,5
amzn1.account.AHPCNVIJY6YY6FQYHCCQID5EVHTQ,B0012JQD5Y,5
amzn1.account.AHOFWEOAZA5UNV7RC6IG2HQ6K6MQ,B0012JQD5Y,5
amzn1.account.AGQVASQXQKDTIAXRNER7CWRSYFTQ,B0012JQD5Y,5
amzn1.account.AEHBQDXYHXT3MBENWMS6SRSV7T3A,B0012JQD5Y,5
amzn1.account.AE4KRWTTYS23T6G7EQVLLYLCCNYQ,B0012JQD5Y,5
amzn1.account.AHNANGCOZEJQS47TU3LYTHYB7TFA,B0012JQD5Y,5
amzn1.account.AHB32NGHMG4Q4OXWUCXKN2RANXVA,B0012JQD5Y,5
amzn1.account.AE6GBJJMNXBTDP734XZ33NNEMTVA,B0012JQD5Y,5
amzn1.account.AHBSEUA6IGSLRSQ5D3FWM537HLAA,B0012JQD5Y,5
amzn1.account.AHATEPI3XVX4E7API2UNNDAUNSVQ,B0012JQD5Y,5
amzn1.account.AFMLMHYIRN7R663I2EI4AEVKSLEA,B0012JQD5Y,5
amzn1.account.AGJ7SMODUMGSJE7IQDVPIEKBOQCQ,B0012JQD5Y,5
amzn1.account.AE7AMTKZTBJPQT2ARBGJCE7ZSWZQ,B0012JQD5Y,5
amzn1.account.AGSYYTPDJYURMFSN6DQMCNZTTJ7A,B0012JQD5Y,5
amzn1.account.AEWP5PIDX5D757Z4PZEPSBBC7ATQ,B0012JQD5Y,5
amzn1.account.AGGNUKM572JBV7SU6MGPW5ZC56IQ,B0012JQD5Y,4
amzn1.account.AF2STISSYQ3TISXWDLQNHZC3TPNA,B0012JQD5Y,5
amzn1.account.AHUQGFEQO6N5VIOWSMKFMNJROOKA,B0012JQD5Y,5
amzn1.account.AF4KGAF5ZRIGYMD4DXHDTE4AZDSQ,B0012JQD5Y,5
amzn1.account.AHG7LV5OV3JPZTWYH7L3PKGRP7BQ,B0012JQD5Y,5
amzn1.account.AG7NUAZODFNQR7BBQZZUOI5XICBA,B0012JQD5Y,5
amzn1.account.AHBEBHBZ2RDWVZMYU2YVE7RHLP4A,B0012JQD5Y,5
amzn1.account.AGI2AWZL2EMYEGHSQ3RCKXVZYSAA,B0012JQD5Y,5
amzn1.account.AEGQKS7CMK2RBXRVD56HM6HIIKGA,B0012JQD5Y,5
amzn1.account.AFOXIYLPGFYMDVZW5XNL6PQB77NQ,B0012JQD5Y,5
amzn1.account.AGO5SMISWWEV6Z2UZAXYI5OD5RLQ,B0012JQD5Y,5
amzn1.account.AEUZDMNVHODPICNBOAIS7CMP7LXA,B0012JQD5Y,5
amzn1.account.AHMMMVLRU5UISUQB5ENZKDS3AW7Q,B0012JQD5Y,5
amzn1.account.AHMP7HZ6DOHXCJG44AODN3JTP76A,B0012JQD5Y,5
amzn1.account.AGYK33REYJ6VNHPMXB4PG4PFLIOA,B0012JQD5Y,5
amzn1.account.AG6EE3NYMMKSR7MGGLBP4I7QN4RA,B0012JQD5Y,5
amzn1.account.AEMXIMF35Q27VDG4QBMFCPITJ4WQ,B0012JQD5Y,5
amzn1.account.AGXV6BWP3JIOMCJJQGYKEPZU6LQA,B0012JQD5Y,5
amzn1.account.AE7VHXVCEYTLKYGITG7RAB3XFJNQ,B0012JQD5Y,5
amzn1.account.AGWOLK6NXBZV4Y3OFUBCA6XKWFDA,B0012JQD5Y,5
amzn1.account.AFCWJTAOU5N6KI2UOEYSL6RIFQ2A,B0012JQD5Y,5
amzn1.account.AERROHCXOQQ7MJCHFIYB2FIBZPGA,B0012JQD5Y,5
amzn1.account.AHNNT5ELOVZSEEIXCXOEFKD2B3EA,B0012JQD5Y,5
amzn1.account.AHLIEHIZTXXWDJMCS2WVT7NWFRWQ,B0012JQD5Y,5
amzn1.account.AE76VYMKVIEQANGIYSHUFVLPXNRA,B0012JQD5Y,5
amzn1.account.AHDSXUE6R2EUQGRIJ4NCSEJEMAHA,B0012JQD5Y,5
amzn1.account.AH7D74OPDNJ56XCCSNFS3P24EOQA,B0012JQD5Y,5
amzn1.account.AG5MJXRYE2NATXILG2UM2C7CRI3A,B0012JQD5Y,5
amzn1.account.AGCJDQUULTGLTUCZZ32JSOAVFQJA,B0012JQD5Y,5
amzn1.account.AGIFJZXRLESYV4X5VC7ZVOQ7JR6Q,B0012JQD5Y,4
amzn1.account.AHXJBKRLO63FVIUNQZ4YE5KQ25FA,B0012JQD5Y,5
amzn1.account.AF5ZSFGJEDZSFPL37QUQ7YUCTSDA,B0012JQD5Y,5
amzn1.account.AFYOBEDNPMHSOVWTAQ2ETOVYPOVA,B0012JQD5Y,5
amzn1.account.AFJSE42FDHWNVYD5XFMYA7PECWAQ,B0012JQD5Y,5
amzn1.account.AGFJUL4LIF6D3KS4NSGND3IPGNDQ,B0012JQD5Y,5
amzn1.account.AEPMZC4ZBKK5O5ANLFZIUGPQEW3Q,B0012JQD5Y,5
amzn1.account.AHC42EWU3MURJHRPL6UXP5CLG6BA,B0012JQD5Y,5
amzn1.account.AFVLJ64DTCQG2SE74VWVDBU5NW3A,B0012JQD5Y,5
amzn1.account.AGNHMEF26Q6LVDLK7WGISU6BEB4A,B0012JQD5Y,5
amzn1.account.AEGJ2T6XY6H4FV33FLLMAO63SQBA,B0012JQD5Y,5
amzn1.account.AE5SKFPYC7GMFTDGB5SUJNBUQSCA,B0012JQD5Y,5
amzn1.account.AEAKZUMFFBPTW3ONR24ULPMJVLRA,B0012JQD5Y,5
amzn1.account.AG5LOFSGERDXIDBWEPFV6SRIXWUQ,B0012JQD5Y,4
amzn1.account.AH64SPRC63NGC4ZLB7JXYTCUH52Q,B0012JQD5Y,3
amzn1.account.AEYOHXTKY6ZDKTYXA7FZH4EPLEIQ,B0012JQD5Y,3
amzn1.account.AFBUWW7BXZBU6JWHU7OBE3HTGNBA,B0012JQD5Y,4
amzn1.account.AGBHR7MZWGN77NFJY2L5QT373GLA,B0012JQD5Y,5
amzn1.account.AEAOB5ECE4455UC2T5QF2TIWNQNA,B0012JQD5Y,4
amzn1.account.AGEXOY4EYEYWZIYA6RL2CVK7QAJQ,B0012JQD5Y,5
amzn1.account.AGL5QT4E5XV53ORLDDOLUGHMT7IA,B0012JQD5Y,4
amzn1.account.AGSP3AN6JMOBHQMBHVGZTXXNYRMQ,B0012JQD5Y,5
amzn1.account.AHI6WQKV4VL4PG5QOLOVDEEEZX6A,B0012JQD5Y,4
amzn1.account.AEW2P7HD6ANRHWMBW2PLHVM3C2LA,B0012JQD5Y,5
amzn1.account.AGE6UW2VJRX7P2X3LJGEULVQUNIA,B0012JQD5Y,4
amzn1.account.AFDQMGNQMAL5BK4HXH4WZTX6HAXQ,B0012JQD5Y,5
amzn1.account.AHJRRVO6GJTKMA5NBEHLUEG5Z6MQ,B0012JQD5Y,5
amzn1.account.AHSBMWQJ6R63A5EP4YKOUC74GZIA,B0012JQD5Y,5
amzn1.account.AH2UE663OR5NKK343SR6ONC7LWVQ,B0012JQD5Y,5
amzn1.account.AECTQGXDW7FESBIK2YXVHCCT3IYQ,B0012JQD5Y,5
amzn1.account.AHV6RU3M4U6BTCX5UDXRXDBVWWXA,B0012JQD5Y,5
amzn1.account.AFY6RUU5YIEDASF5HONQCDYZHLVA,B0012JQD5Y,5
amzn1.account.AEIWPOHE5MOPROBMX5UX63AYTCXQ,B0012JQD5Y,4
amzn1.account.AFSX64V6STYCAH4TOD7J4MVBEDNA,B0012JQD5Y,4
amzn1.account.AHHO5VFLPLB3KO6RJF34XSCXV72A,B0012JQD5Y,5
amzn1.account.AF3SJ5YFFAXK6LXT3L2NDO2C3YXA,B0012JQD5Y,5
amzn1.account.AHJXXHRYLK7Y3JTCOGKS3SNVPAHA,B0012JQD5Y,5
amzn1.account.AF62CWYLUFIDTNJCLNPPB3HOODRA,B0012JQD5Y,4
amzn1.account.AGUR2OMJH47GIQMBATSXQ6FMSDZA,B0012JQD5Y,4
amzn1.account.AESPMHESJ4YAJF3CONBTJ7QD3B6A,B0012JQD5Y,4
amzn1.account.AFR7TN2FURXJQG2QLRBCL4JIP3LA,B0012JQD5Y,5
amzn1.account.AHQZ5UGSVMGARZCPG3QVVP57EXSA,B0012JQD5Y,5
amzn1.account.AEYEGZVSDO3NFXMLDQ2WK6TGUFMA,B0012JQD5Y,2
amzn1.account.AGELSPMFDVHBA2N4QRICVYQCYDAQ,B01FV0F8H8,5
amzn1.account.AHYOFFYOE5T6QL6ZRV3SKXT4RG4Q,B01FV0F8H8,5
amzn1.account.AHWE6KW7QSUFG2PJ5M7D54NZ56BA,B01FV0F8H8,5
amzn1.account.AH6HOHLWKEWPZNM357AQQZY232WQ,B01FV0F8H8,5
amzn1.account.AFZ34P5K6Q2NTZDWN6PWZDD37ZZQ,B01FV0F8H8,4
amzn1.account.AGTLVNKDZE2MOQ6IVMMYWASG2GHQ,B01FV0F8H8,5
amzn1.account.AHSOHCC4GFKL3MYPXOP3P2GUHORQ,B01FV0F8H8,5
amzn1.account.AGDILK5LISDUJJ72PVVPHS7JBGVA,B01FV0F8H8,5
amzn1.account.AGYZQYEFG4OSSGSSG5PRMPPZPYPQ,B01FV0F8H8,5
amzn1.account.AE2CHH5IFSFXIRYHU4H2NAZAJJSQ,B01FV0F8H8,5
amzn1.account.AG26NE6AZOTTSWGOFSWOHHLWBCEA,B01FV0F8H8,5
amzn1.account.AHJ66VUSO6T4OMCHI2ZW5NMRD57Q,B01FV0F8H8,5
amzn1.account.AHW5R2AGP64X4QJEGHXJVDOGCCCQ,B01FV0F8H8,5
amzn1.account.AFSET3HLL3VIE76ZXYLNQWNLLF2A,B01FV0F8H8,5
amzn1.account.AHWP26IODDEZFRPCCVVNDDYFAATA,B01FV0F8H8,5
amzn1.account.AG7U5V6TBI3I6R4ADWRKJE33PPVQ,B01FV0F8H8,5
amzn1.account.AENNRUTHR4EZW3TRSSLBQTRKWQ2Q,B01FV0F8H8,4
amzn1.account.AEN4YOJVKSNBLSOZ55MCKD7NXNPQ,B01FV0F8H8,5
amzn1.account.AF6KYJX6AZ7Y5MFOSGWIKAGKS4SQ,B01FV0F8H8,5
amzn1.account.AFWIDO73G7U2764BSZNF6SAFWOIA,B01FV0F8H8,5
amzn1.account.AEGJTARRDIFJM3S37OWZW77DFNKQ,B01FV0F8H8,5
amzn1.account.AFMCPHSMHZSID3D54H6LD2F3ILXA,B01FV0F8H8,5
amzn1.account.AE5JBSFMPIZULXTJFMVX6REBYEBQ,B01FV0F8H8,5
amzn1.account.AH5QBAGDCOK6E3ACF7G2S65JH5QQ,B01FV0F8H8,5
amzn1.account.AF54CNOPV6WLSBQXFQIQFK3GRNWQ,B01FV0F8H8,5
amzn1.account.AGIPGXKLHLGP7M3BU6FUYWT6MZ5A,B01FV0F8H8,5
amzn1.account.AEQKDS7YNOLOVPUBXF7BSOWGWMEQ,B01FV0F8H8,5
amzn1.account.AEOSPYW3HVITQ7Q6HQMDSQI64Y7Q,B01FV0F8H8,5
amzn1.account.AHG5JIM3GDKPIFBFXL2XJK5SKJKQ,B01FV0F8H8,5
amzn1.account.AG2S6SILKAR372OOIZVWCWFD6KSQ,B01FV0F8H8,5
amzn1.account.AEZEREIKEZUYPF6HEGM4MWR2VNFQ,B01FV0F8H8,5
amzn1.account.AFPC2D7WNQNPALXZVP22AJ6JCFBA,B01FV0F8H8,4
amzn1.account.AF2OHFEYDE3SVHH32B7ZKAZGFX2Q,B01FV0F8H8,5
amzn1.account.AFDZVF36ONVJESUCNKJUTN4CJMZA,B01FV0F8H8,5
amzn1.account.AGMMLG3SR6HOGGKKUEDPVJSUHWPA,B01FV0F8H8,5
amzn1.account.AHRN2PE5XPN3BSO3APUKVSZ2PNSA,B01FV0F8H8,4
amzn1.account.AEPW45VISK7AWJEDW47J5AEXD6NA,B01FV0F8H8,5
amzn1.account.AF2FDKLX2PHIHDUNVDSGU7CBHOWQ,B01FV0F8H8,5
amzn1.account.AH3DPZH4OQMZFKQQSTGMR6EKJOLA,B01FV0F8H8,5
amzn1.account.AGDCPQCUCUU32DUTJZL7CP7I42EA,B01FV0F8H8,5
amzn1.account.AHPK62MH23URODWIDWINF6MIIFJA,B01FV0F8H8,5
amzn1.account.AEOVASDRFULEV7MRLUBAWLZ42WRQ,B01FV0F8H8,5
amzn1.account.AF3IDG7NNDTZ7P7VTIWE4UOBM6IA,B01FV0F8H8,5
amzn1.account.AED7TRPBB2EJGTS5OTESLM7DKFYQ,B01FV0F8H8,5
amzn1.account.AENHD6HBOTIAYLWGLIA7UWGAU7KQ,B01FV0F8H8,5
amzn1.account.AFAXZY46PGJXJRLYNBUHPOK4WGJA,B01FV0F8H8,5
amzn1.account.AGPEXIW45B5F7VWWX7IBM4ONUW2A,B01FV0F8H8,5
amzn1.account.AHNUIXFYCACJH5EDF423Z5YNNKNQ,B01FV0F8H8,5
amzn1.account.AESDQ2AY6R2LNGX2ATRD23GH7ZNA,B01FV0F8H8,5
amzn1.account.AHPNJOJDQ72QYWAFP6PGAPZJBLUA,B01FV0F8H8,5
amzn1.account.AHJD4JM6ERM6GX2LS44LEET3Z24A,B01FV0F8H8,5
amzn1.account.AGZWXJYQPX5MTNE7SPWEWGSUH6OQ,B01FV0F8H8,5
amzn1.account.AHN476MU2KJ5OOLCTXWZJXKDQJQA,B01FV0F8H8,5
amzn1.account.AGGMCTPRU2SZQC33XQI26PR6JK2Q,B01FV0F8H8,5
amzn1.account.AGS36UBMUUBCP56OXGJBEIO4IW4Q,B01FV0F8H8,5
amzn1.account.AHVRKWINPPYKBWOWOQZUXOBMS4BA,B01FV0F8H8,5
amzn1.account.AGFQQGB6BXIVX2KTZ46HYWAUTL3A,B01FV0F8H8,4
amzn1.account.AFFA5IG2KKBEXHTTBUGONWM3HUVQ,B01FV0F8H8,5
amzn1.account.AG5BFKKAHNU6XO3RINJDUFJCMBGQ,B01FV0F8H8,5
amzn1.account.AFUZEX4DZQDSJTU2MFOQBRLNVT3Q,B01FV0F8H8,5
amzn1.account.AEZGZBR2QRUWMPSGAJBKRGFIRBUA,B01FV0F8H8,4
amzn1.account.AHMF2BOAOC5P2RY2TIOHA2FADGKA,B01FV0F8H8,5
amzn1.account.AEQXQAQS7KQSTC6PRJQKSS2V42PQ,B01FV0F8H8,5
amzn1.account.AGRRQFVQFDYWF4L6B2JJBYT2ZCEQ,B01FV0F8H8,5
amzn1.account.AFXG6A3UH4FTGL4NEMZHD3XR3I2A,B01FV0F8H8,5
amzn1.account.AGZP2IIO5AEB7SUSBWUM3C6LSJIQ,B01FV0F8H8,4
amzn1.account.AEEDKK6GJWUGZECPEOLZMDQYI2DQ,B01FV0F8H8,5
amzn1.account.AEW4MSSLF3ZX2HQSQOGVTQFEVIJA,B01FV0F8H8,5
amzn1.account.AFRIANE5XVPDFCNGMVZWVZLX2IMA,B01FV0F8H8,5
amzn1.account.AHH3G7VNVAHXLREDWJSBMFGN63AA,B01FV0F8H8,5
amzn1.account.AGQTCO22EKQ7QYFOFMW4D474NUEA,B01FV0F8H8,5
amzn1.account.AGJNA4A7NNNYRHJIOCKTNGPVEOGQ,B01FV0F8H8,5
amzn1.account.AFVMSUJC55SIJWTQ2YZHZXUAIGVQ,B01FV0F8H8,5
amzn1.account.AEKBQA2DWDUTZDNNE7FCEQU2K6RQ,B01FV0F8H8,5
amzn1.account.AHKN2OFCKILIFG6HDHS2PW7ZIREA,B01FV0F8H8,5
amzn1.account.AGRFAI754WPHU42HU3QUK7T7CN5Q,B01FV0F8H8,4
amzn1.account.AHIBBMRAGBP3VNMNEU575PPIM5JA,B01FV0F8H8,5
amzn1.account.AERFGBJQZQ2VIVQWFOQ2JYC3XQSA,B01FV0F8H8,4
amzn1.account.AHZNZTLWXIA3H77XIE4W4AHMTDQA,B01FV0F8H8,5
amzn1.account.AG4UKQ2KJTLR3ORPIM64YSZUMN5Q,B01FV0F8H8,5
amzn1.account.AHRIGMSMVS2ERYZJMYS6UEFPMNZA,B01FV0F8H8,5
amzn1.account.AEV7STHGKR6F2V3NMIS2UXWPFW4Q,B01FV0F8H8,5
amzn1.account.AFHR7UHT2CVOM7PFMGKKLBKQEPVA,B01FV0F8H8,5
amzn1.account.AFEXPK2JOODQBFOBUNPCSDX4WCYQ,B01FV0F8H8,5
amzn1.account.AHKMNJ5G4UZNT5KJJ3I6BAJXBLVQ,B01FV0F8H8,5
amzn1.account.AEO6BPGVXTIDE6DJDI7G5DEQ7AHA,B01FV0F8H8,5
amzn1.account.AESDZ7MJT2M6H3QDB5UCIZIOA7SA,B01FV0F8H8,5
amzn1.account.AHTGGD4L4H6OHOYRJFUDDUMZWTXA,B01FV0F8H8,5
amzn1.account.AGJOEVZYGWX35N52CM2ISE2WR64A,B01FV0F8H8,4
amzn1.account.AFPJJA7YNV6YWNFUHABEH3QFHLWA,B01FV0F8H8,5
amzn1.account.AHLAC42W2G363EWPOBZUO72WXBAA,B01FV0F8H8,5
amzn1.account.AFCRCHQNCP34C2VXQSKPOPRJRXWQ,B01FV0F8H8,5
amzn1.account.AFPPT6MATGYPT5CDQ5PUJYIJ4IJQ,B01FV0F8H8,5
